sat_id,ground_station,window_start,window_end,duration_min
0,Amazon_Forest,2025-03-30T04:01:00,2025-03-30T04:01:00,1.00
0,Amazon_Forest,2025-04-05T14:20:00,2025-04-05T14:21:00,2.00
0,Amazon_Forest,2025-04-06T02:21:00,2025-04-06T02:22:00,2.00
0,Amazon_Forest,2025-04-06T14:19:00,2025-04-06T14:21:00,3.00
0,Amazon_Forest,2025-04-07T02:21:00,2025-04-07T02:22:00,2.00
0,Amazon_Forest,2025-04-07T14:19:00,2025-04-07T14:20:00,2.00
0,Amazon_Forest,2025-04-08T02:20:00,2025-04-08T02:22:00,3.00
0,Amazon_Forest,2025-04-08T14:18:00,2025-04-08T14:20:00,3.00
0,Amazon_Forest,2025-04-09T02:20:00,2025-04-09T02:21:00,2.00
0,Amazon_Forest,2025-04-09T14:19:00,2025-04-09T14:19:00,1.00
0,Amazon_Forest,2025-04-10T02:20:00,2025-04-10T02:20:00,1.00
1,Amazon_Forest,2025-03-30T03:51:00,2025-03-30T03:52:00,2.00
1,Amazon_Forest,2025-03-30T15:49:00,2025-03-30T15:50:00,2.00
1,Amazon_Forest,2025-03-31T03:51:00,2025-03-31T03:51:00,1.00
1,Amazon_Forest,2025-04-06T14:10:00,2025-04-06T14:11:00,2.00
1,Amazon_Forest,2025-04-07T02:11:00,2025-04-07T02:12:00,2.00
1,Amazon_Forest,2025-04-07T14:09:00,2025-04-07T14:11:00,3.00
1,Amazon_Forest,2025-04-08T02:11:00,2025-04-08T02:12:00,2.00
1,Amazon_Forest,2025-04-08T14:09:00,2025-04-08T14:10:00,2.00
1,Amazon_Forest,2025-04-09T02:10:00,2025-04-09T02:12:00,3.00
1,Amazon_Forest,2025-04-09T14:08:00,2025-04-09T14:10:00,3.00
1,Amazon_Forest,2025-04-10T02:10:00,2025-04-10T02:12:00,3.00
1,Amazon_Forest,2025-04-10T14:08:00,2025-04-10T14:09:00,2.00
1,Amazon_Forest,2025-04-11T02:10:00,2025-04-11T02:11:00,2.00
2,Amazon_Forest,2025-03-30T03:41:00,2025-03-30T03:43:00,3.00
2,Amazon_Forest,2025-03-30T15:39:00,2025-03-30T15:40:00,2.00
2,Amazon_Forest,2025-03-31T03:41:00,2025-03-31T03:42:00,2.00
2,Amazon_Forest,2025-03-31T15:39:00,2025-03-31T15:40:00,2.00
2,Amazon_Forest,2025-04-01T03:41:00,2025-04-01T03:41:00,1.00
2,Amazon_Forest,2025-04-07T14:00:00,2025-04-07T14:00:00,1.00
2,Amazon_Forest,2025-04-08T02:01:00,2025-04-08T02:02:00,2.00
2,Amazon_Forest,2025-04-08T13:59:00,2025-04-08T14:01:00,3.00
2,Amazon_Forest,2025-04-09T02:01:00,2025-04-09T02:02:00,2.00
2,Amazon_Forest,2025-04-09T13:59:00,2025-04-09T14:00:00,2.00
2,Amazon_Forest,2025-04-10T02:00:00,2025-04-10T02:02:00,3.00
2,Amazon_Forest,2025-04-10T13:58:00,2025-04-10T14:00:00,3.00
2,Amazon_Forest,2025-04-11T02:00:00,2025-04-11T02:02:00,3.00
2,Amazon_Forest,2025-04-11T13:58:00,2025-04-11T13:59:00,2.00
2,Amazon_Forest,2025-04-12T02:00:00,2025-04-12T02:01:00,2.00
3,Amazon_Forest,2025-03-30T03:31:00,2025-03-30T03:33:00,3.00
3,Amazon_Forest,2025-03-30T15:29:00,2025-03-30T15:31:00,3.00
3,Amazon_Forest,2025-03-31T03:31:00,2025-03-31T03:33:00,3.00
3,Amazon_Forest,2025-03-31T15:29:00,2025-03-31T15:30:00,2.00
3,Amazon_Forest,2025-04-01T03:30:00,2025-04-01T03:32:00,3.00
3,Amazon_Forest,2025-04-01T15:29:00,2025-04-01T15:30:00,2.00
3,Amazon_Forest,2025-04-02T03:31:00,2025-04-02T03:31:00,1.00
3,Amazon_Forest,2025-04-08T13:50:00,2025-04-08T13:50:00,1.00
3,Amazon_Forest,2025-04-09T01:52:00,2025-04-09T01:52:00,1.00
3,Amazon_Forest,2025-04-09T13:49:00,2025-04-09T13:51:00,3.00
3,Amazon_Forest,2025-04-10T01:51:00,2025-04-10T01:52:00,2.00
3,Amazon_Forest,2025-04-10T13:49:00,2025-04-10T13:50:00,2.00
3,Amazon_Forest,2025-04-11T01:50:00,2025-04-11T01:52:00,3.00
3,Amazon_Forest,2025-04-11T13:48:00,2025-04-11T13:50:00,3.00
3,Amazon_Forest,2025-04-12T01:50:00,2025-04-12T01:52:00,3.00
3,Amazon_Forest,2025-04-12T13:48:00,2025-04-12T13:49:00,2.00
4,Amazon_Forest,2025-03-30T03:22:00,2025-03-30T03:23:00,2.00
4,Amazon_Forest,2025-03-30T15:20:00,2025-03-30T15:21:00,2.00
4,Amazon_Forest,2025-03-31T03:21:00,2025-03-31T03:23:00,3.00
4,Amazon_Forest,2025-03-31T15:19:00,2025-03-31T15:21:00,3.00
4,Amazon_Forest,2025-04-01T03:21:00,2025-04-01T03:23:00,3.00
4,Amazon_Forest,2025-04-01T15:19:00,2025-04-01T15:20:00,2.00
4,Amazon_Forest,2025-04-02T03:20:00,2025-04-02T03:22:00,3.00
4,Amazon_Forest,2025-04-02T15:19:00,2025-04-02T15:20:00,2.00
4,Amazon_Forest,2025-04-03T03:21:00,2025-04-03T03:21:00,1.00
4,Amazon_Forest,2025-04-09T13:40:00,2025-04-09T13:40:00,1.00
4,Amazon_Forest,2025-04-10T01:42:00,2025-04-10T01:42:00,1.00
4,Amazon_Forest,2025-04-10T13:39:00,2025-04-10T13:40:00,2.00
4,Amazon_Forest,2025-04-11T01:41:00,2025-04-11T01:42:00,2.00
4,Amazon_Forest,2025-04-11T13:39:00,2025-04-11T13:40:00,2.00
4,Amazon_Forest,2025-04-12T01:40:00,2025-04-12T01:42:00,3.00
4,Amazon_Forest,2025-04-12T13:38:00,2025-04-12T13:40:00,3.00
5,Amazon_Forest,2025-03-30T15:11:00,2025-03-30T15:11:00,1.00
5,Amazon_Forest,2025-03-31T03:12:00,2025-03-31T03:12:00,1.00
5,Amazon_Forest,2025-03-31T15:10:00,2025-03-31T15:11:00,2.00
5,Amazon_Forest,2025-04-01T03:11:00,2025-04-01T03:13:00,3.00
5,Amazon_Forest,2025-04-01T15:09:00,2025-04-01T15:11:00,3.00
5,Amazon_Forest,2025-04-02T03:11:00,2025-04-02T03:13:00,3.00
5,Amazon_Forest,2025-04-02T15:09:00,2025-04-02T15:10:00,2.00
5,Amazon_Forest,2025-04-03T03:10:00,2025-04-03T03:12:00,3.00
5,Amazon_Forest,2025-04-03T15:09:00,2025-04-03T15:10:00,2.00
5,Amazon_Forest,2025-04-04T03:10:00,2025-04-04T03:11:00,2.00
5,Amazon_Forest,2025-04-10T13:30:00,2025-04-10T13:30:00,1.00
5,Amazon_Forest,2025-04-11T01:32:00,2025-04-11T01:32:00,1.00
5,Amazon_Forest,2025-04-11T13:29:00,2025-04-11T13:30:00,2.00
5,Amazon_Forest,2025-04-12T01:31:00,2025-04-12T01:32:00,2.00
5,Amazon_Forest,2025-04-12T13:29:00,2025-04-12T13:30:00,2.00
6,Amazon_Forest,2025-04-01T03:02:00,2025-04-01T03:02:00,1.00
6,Amazon_Forest,2025-04-01T15:00:00,2025-04-01T15:01:00,2.00
6,Amazon_Forest,2025-04-02T03:01:00,2025-04-02T03:03:00,3.00
6,Amazon_Forest,2025-04-02T14:59:00,2025-04-02T15:01:00,3.00
6,Amazon_Forest,2025-04-03T03:01:00,2025-04-03T03:02:00,2.00
6,Amazon_Forest,2025-04-03T14:59:00,2025-04-03T15:00:00,2.00
6,Amazon_Forest,2025-04-04T03:00:00,2025-04-04T03:02:00,3.00
6,Amazon_Forest,2025-04-04T14:59:00,2025-04-04T15:00:00,2.00
6,Amazon_Forest,2025-04-05T03:00:00,2025-04-05T03:01:00,2.00
6,Amazon_Forest,2025-04-12T13:19:00,2025-04-12T13:20:00,2.00
7,Amazon_Forest,2025-04-02T02:52:00,2025-04-02T02:52:00,1.00
7,Amazon_Forest,2025-04-02T14:50:00,2025-04-02T14:51:00,2.00
7,Amazon_Forest,2025-04-03T02:51:00,2025-04-03T02:53:00,3.00
7,Amazon_Forest,2025-04-03T14:49:00,2025-04-03T14:51:00,3.00
7,Amazon_Forest,2025-04-04T02:51:00,2025-04-04T02:52:00,2.00
7,Amazon_Forest,2025-04-04T14:49:00,2025-04-04T14:50:00,2.00
7,Amazon_Forest,2025-04-05T02:50:00,2025-04-05T02:52:00,3.00
7,Amazon_Forest,2025-04-05T14:49:00,2025-04-05T14:50:00,2.00
7,Amazon_Forest,2025-04-06T02:50:00,2025-04-06T02:51:00,2.00
8,Amazon_Forest,2025-04-03T14:40:00,2025-04-03T14:41:00,2.00
8,Amazon_Forest,2025-04-04T02:41:00,2025-04-04T02:43:00,3.00
8,Amazon_Forest,2025-04-04T14:39:00,2025-04-04T14:41:00,3.00
8,Amazon_Forest,2025-04-05T02:41:00,2025-04-05T02:42:00,2.00
8,Amazon_Forest,2025-04-05T14:39:00,2025-04-05T14:40:00,2.00
8,Amazon_Forest,2025-04-06T02:40:00,2025-04-06T02:42:00,3.00
8,Amazon_Forest,2025-04-06T14:39:00,2025-04-06T14:40:00,2.00
8,Amazon_Forest,2025-04-07T02:40:00,2025-04-07T02:41:00,2.00
8,Amazon_Forest,2025-04-07T14:39:00,2025-04-07T14:39:00,1.00
9,Amazon_Forest,2025-04-04T14:30:00,2025-04-04T14:31:00,2.00
9,Amazon_Forest,2025-04-05T02:31:00,2025-04-05T02:32:00,2.00
9,Amazon_Forest,2025-04-05T14:29:00,2025-04-05T14:31:00,3.00
9,Amazon_Forest,2025-04-06T02:31:00,2025-04-06T02:32:00,2.00
9,Amazon_Forest,2025-04-06T14:29:00,2025-04-06T14:30:00,2.00
9,Amazon_Forest,2025-04-07T02:30:00,2025-04-07T02:32:00,3.00
9,Amazon_Forest,2025-04-07T14:28:00,2025-04-07T14:30:00,3.00
9,Amazon_Forest,2025-04-08T02:30:00,2025-04-08T02:31:00,2.00
9,Amazon_Forest,2025-04-08T14:29:00,2025-04-08T14:29:00,1.00
10,Amazon_Forest,2025-04-02T15:57:00,2025-04-02T15:57:00,1.00
10,Amazon_Forest,2025-04-03T03:58:00,2025-04-03T03:59:00,2.00
10,Amazon_Forest,2025-04-03T15:56:00,2025-04-03T15:57:00,2.00
10,Amazon_Forest,2025-04-04T03:57:00,2025-04-04T03:59:00,3.00
10,Amazon_Forest,2025-04-04T15:55:00,2025-04-04T15:57:00,3.00
10,Amazon_Forest,2025-04-05T03:57:00,2025-04-05T03:59:00,3.00
10,Amazon_Forest,2025-04-05T15:55:00,2025-04-05T15:57:00,3.00
10,Amazon_Forest,2025-04-06T03:57:00,2025-04-06T03:58:00,2.00
10,Amazon_Forest,2025-04-06T15:55:00,2025-04-06T15:56:00,2.00
10,Amazon_Forest,2025-04-07T03:57:00,2025-04-07T03:57:00,1.00
11,Amazon_Forest,2025-04-03T15:47:00,2025-04-03T15:47:00,1.00
11,Amazon_Forest,2025-04-04T03:48:00,2025-04-04T03:49:00,2.00
11,Amazon_Forest,2025-04-04T15:46:00,2025-04-04T15:47:00,2.00
11,Amazon_Forest,2025-04-05T03:47:00,2025-04-05T03:49:00,3.00
11,Amazon_Forest,2025-04-05T15:45:00,2025-04-05T15:47:00,3.00
11,Amazon_Forest,2025-04-06T03:47:00,2025-04-06T03:49:00,3.00
11,Amazon_Forest,2025-04-06T15:45:00,2025-04-06T15:47:00,3.00
11,Amazon_Forest,2025-04-07T03:47:00,2025-04-07T03:48:00,2.00
11,Amazon_Forest,2025-04-07T15:45:00,2025-04-07T15:46:00,2.00
11,Amazon_Forest,2025-04-08T03:47:00,2025-04-08T03:48:00,2.00
12,Amazon_Forest,2025-04-04T15:37:00,2025-04-04T15:37:00,1.00
12,Amazon_Forest,2025-04-05T03:38:00,2025-04-05T03:39:00,2.00
12,Amazon_Forest,2025-04-05T15:36:00,2025-04-05T15:37:00,2.00
12,Amazon_Forest,2025-04-06T03:37:00,2025-04-06T03:39:00,3.00
12,Amazon_Forest,2025-04-06T15:35:00,2025-04-06T15:37:00,3.00
12,Amazon_Forest,2025-04-07T03:37:00,2025-04-07T03:39:00,3.00
12,Amazon_Forest,2025-04-07T15:35:00,2025-04-07T15:37:00,3.00
12,Amazon_Forest,2025-04-08T03:37:00,2025-04-08T03:38:00,2.00
12,Amazon_Forest,2025-04-08T15:35:00,2025-04-08T15:36:00,2.00
12,Amazon_Forest,2025-04-09T03:37:00,2025-04-09T03:38:00,2.00
13,Amazon_Forest,2025-03-30T05:07:00,2025-03-30T05:08:00,2.00
13,Amazon_Forest,2025-04-05T15:27:00,2025-04-05T15:27:00,1.00
13,Amazon_Forest,2025-04-06T03:28:00,2025-04-06T03:29:00,2.00
13,Amazon_Forest,2025-04-06T15:26:00,2025-04-06T15:27:00,2.00
13,Amazon_Forest,2025-04-07T03:27:00,2025-04-07T03:29:00,3.00
13,Amazon_Forest,2025-04-07T15:25:00,2025-04-07T15:27:00,3.00
13,Amazon_Forest,2025-04-08T03:27:00,2025-04-08T03:29:00,3.00
13,Amazon_Forest,2025-04-08T15:25:00,2025-04-08T15:27:00,3.00
13,Amazon_Forest,2025-04-09T03:27:00,2025-04-09T03:28:00,2.00
13,Amazon_Forest,2025-04-09T15:25:00,2025-04-09T15:26:00,2.00
13,Amazon_Forest,2025-04-10T03:27:00,2025-04-10T03:28:00,2.00
14,Amazon_Forest,2025-03-30T04:57:00,2025-03-30T04:59:00,3.00
