sat_id,ground_station,window_start,window_end,duration_min
3,Taiga,2025-04-01T06:10:00,2025-04-01T06:11:00,2.00
3,Taiga,2025-04-01T16:03:00,2025-04-01T16:03:00,1.00
3,Taiga,2025-04-02T06:10:00,2025-04-02T06:10:00,1.00
3,Taiga,2025-04-03T14:25:00,2025-04-03T14:25:00,1.00
3,Taiga,2025-04-04T04:33:00,2025-04-04T04:33:00,1.00
3,Taiga,2025-04-04T14:24:00,2025-04-04T14:25:00,2.00
3,Taiga,2025-04-05T04:32:00,2025-04-05T04:33:00,2.00
3,Taiga,2025-04-05T14:24:00,2025-04-05T14:25:00,2.00
3,Taiga,2025-04-06T04:31:00,2025-04-06T04:33:00,3.00
3,Taiga,2025-04-06T14:23:00,2025-04-06T14:25:00,3.00
3,Taiga,2025-04-07T04:31:00,2025-04-07T04:32:00,2.00
3,Taiga,2025-04-07T14:23:00,2025-04-07T14:25:00,3.00
3,Taiga,2025-04-08T04:30:00,2025-04-08T04:32:00,3.00
3,Taiga,2025-04-08T14:22:00,2025-04-08T14:24:00,3.00
3,Taiga,2025-04-09T04:30:00,2025-04-09T04:32:00,3.00
3,Taiga,2025-04-09T14:22:00,2025-04-09T14:24:00,3.00
3,Taiga,2025-04-10T04:30:00,2025-04-10T04:31:00,2.00
3,Taiga,2025-04-10T14:22:00,2025-04-10T14:23:00,2.00
3,Taiga,2025-04-11T04:29:00,2025-04-11T04:31:00,3.00
3,Taiga,2025-04-11T14:22:00,2025-04-11T14:23:00,2.00
3,Taiga,2025-04-12T04:29:00,2025-04-12T04:30:00,2.00
3,Taiga,2025-04-12T14:22:00,2025-04-12T14:22:00,1.00
4,Taiga,2025-03-30T06:00:00,2025-03-30T06:02:00,3.00
4,Taiga,2025-03-30T15:53:00,2025-03-30T15:54:00,2.00
4,Taiga,2025-03-31T06:00:00,2025-03-31T06:02:00,3.00
4,Taiga,2025-03-31T15:53:00,2025-03-31T15:54:00,2.00
4,Taiga,2025-04-01T06:00:00,2025-04-01T06:01:00,2.00
4,Taiga,2025-04-01T15:52:00,2025-04-01T15:53:00,2.00
4,Taiga,2025-04-02T06:00:00,2025-04-02T06:01:00,2.00
4,Taiga,2025-04-02T15:52:00,2025-04-02T15:53:00,2.00
4,Taiga,2025-04-03T06:00:00,2025-04-03T06:00:00,1.00
4,Taiga,2025-04-04T14:15:00,2025-04-04T14:15:00,1.00
4,Taiga,2025-04-05T14:14:00,2025-04-05T14:15:00,2.00
4,Taiga,2025-04-06T04:22:00,2025-04-06T04:23:00,2.00
4,Taiga,2025-04-06T14:14:00,2025-04-06T14:15:00,2.00
4,Taiga,2025-04-07T04:21:00,2025-04-07T04:23:00,3.00
4,Taiga,2025-04-07T14:13:00,2025-04-07T14:15:00,3.00
4,Taiga,2025-04-08T04:21:00,2025-04-08T04:22:00,2.00
4,Taiga,2025-04-08T14:13:00,2025-04-08T14:15:00,3.00
4,Taiga,2025-04-09T04:20:00,2025-04-09T04:22:00,3.00
4,Taiga,2025-04-09T14:12:00,2025-04-09T14:14:00,3.00
4,Taiga,2025-04-10T04:20:00,2025-04-10T04:22:00,3.00
4,Taiga,2025-04-10T14:12:00,2025-04-10T14:14:00,3.00
4,Taiga,2025-04-11T04:20:00,2025-04-11T04:21:00,2.00
4,Taiga,2025-04-11T14:12:00,2025-04-11T14:13:00,2.00
4,Taiga,2025-04-12T04:19:00,2025-04-12T04:21:00,3.00
4,Taiga,2025-04-12T14:12:00,2025-04-12T14:13:00,2.00
5,Taiga,2025-03-30T05:51:00,2025-03-30T05:53:00,3.00
5,Taiga,2025-03-30T15:43:00,2025-03-30T15:45:00,3.00
5,Taiga,2025-03-31T05:50:00,2025-03-31T05:52:00,3.00
5,Taiga,2025-03-31T15:43:00,2025-03-31T15:44:00,2.00
5,Taiga,2025-04-01T05:50:00,2025-04-01T05:52:00,3.00
5,Taiga,2025-04-01T15:42:00,2025-04-01T15:44:00,3.00
5,Taiga,2025-04-02T05:50:00,2025-04-02T05:51:00,2.00
5,Taiga,2025-04-02T15:42:00,2025-04-02T15:43:00,2.00
5,Taiga,2025-04-03T05:50:00,2025-04-03T05:51:00,2.00
5,Taiga,2025-04-03T15:42:00,2025-04-03T15:43:00,2.00
5,Taiga,2025-04-04T05:50:00,2025-04-04T05:50:00,1.00
5,Taiga,2025-04-05T14:05:00,2025-04-05T14:05:00,1.00
5,Taiga,2025-04-06T14:04:00,2025-04-06T14:05:00,2.00
5,Taiga,2025-04-07T04:12:00,2025-04-07T04:13:00,2.00
5,Taiga,2025-04-07T14:04:00,2025-04-07T14:05:00,2.00
5,Taiga,2025-04-08T04:11:00,2025-04-08T04:12:00,2.00
5,Taiga,2025-04-08T14:03:00,2025-04-08T14:05:00,3.00
5,Taiga,2025-04-09T04:11:00,2025-04-09T04:12:00,2.00
5,Taiga,2025-04-09T14:03:00,2025-04-09T14:05:00,3.00
5,Taiga,2025-04-10T04:10:00,2025-04-10T04:12:00,3.00
5,Taiga,2025-04-10T14:02:00,2025-04-10T14:04:00,3.00
5,Taiga,2025-04-11T04:10:00,2025-04-11T04:12:00,3.00
5,Taiga,2025-04-11T14:02:00,2025-04-11T14:04:00,3.00
5,Taiga,2025-04-12T04:10:00,2025-04-12T04:11:00,2.00
5,Taiga,2025-04-12T14:02:00,2025-04-12T14:03:00,2.00
6,Taiga,2025-03-30T05:41:00,2025-03-30T05:43:00,3.00
6,Taiga,2025-03-30T15:33:00,2025-03-30T15:35:00,3.00
6,Taiga,2025-03-31T05:41:00,2025-03-31T05:43:00,3.00
6,Taiga,2025-03-31T15:33:00,2025-03-31T15:35:00,3.00
6,Taiga,2025-04-01T05:40:00,2025-04-01T05:42:00,3.00
6,Taiga,2025-04-01T15:33:00,2025-04-01T15:34:00,2.00
6,Taiga,2025-04-02T05:40:00,2025-04-02T05:42:00,3.00
6,Taiga,2025-04-02T15:32:00,2025-04-02T15:34:00,3.00
6,Taiga,2025-04-03T05:40:00,2025-04-03T05:41:00,2.00
6,Taiga,2025-04-03T15:32:00,2025-04-03T15:33:00,2.00
6,Taiga,2025-04-04T05:40:00,2025-04-04T05:41:00,2.00
6,Taiga,2025-04-04T15:32:00,2025-04-04T15:33:00,2.00
6,Taiga,2025-04-05T05:40:00,2025-04-05T05:40:00,1.00
6,Taiga,2025-04-07T13:54:00,2025-04-07T13:55:00,2.00
6,Taiga,2025-04-08T04:02:00,2025-04-08T04:02:00,1.00
6,Taiga,2025-04-08T13:54:00,2025-04-08T13:55:00,2.00
6,Taiga,2025-04-09T04:01:00,2025-04-09T04:02:00,2.00
6,Taiga,2025-04-09T13:53:00,2025-04-09T13:55:00,3.00
6,Taiga,2025-04-10T04:01:00,2025-04-10T04:02:00,2.00
6,Taiga,2025-04-10T13:53:00,2025-04-10T13:55:00,3.00
6,Taiga,2025-04-11T04:00:00,2025-04-11T04:02:00,3.00
6,Taiga,2025-04-11T13:52:00,2025-04-11T13:54:00,3.00
6,Taiga,2025-04-12T04:00:00,2025-04-12T04:02:00,3.00
6,Taiga,2025-04-12T13:52:00,2025-04-12T13:54:00,3.00
7,Taiga,2025-03-30T05:32:00,2025-03-30T05:33:00,2.00
7,Taiga,2025-03-30T15:24:00,2025-03-30T15:25:00,2.00
7,Taiga,2025-03-31T05:31:00,2025-03-31T05:33:00,3.00
7,Taiga,2025-03-31T15:23:00,2025-03-31T15:25:00,3.00
7,Taiga,2025-04-01T05:31:00,2025-04-01T05:33:00,3.00
7,Taiga,2025-04-01T15:23:00,2025-04-01T15:25:00,3.00
7,Taiga,2025-04-02T05:30:00,2025-04-02T05:32:00,3.00
7,Taiga,2025-04-02T15:23:00,2025-04-02T15:24:00,2.00
7,Taiga,2025-04-03T05:30:00,2025-04-03T05:32:00,3.00
7,Taiga,2025-04-03T15:22:00,2025-04-03T15:24:00,3.00
