sat_id,alt
19,-57.33443059489431
19,-58.72390202450398
19,-60.06929688272954
19,-61.36494104151108
19,-62.60433529524598
19,-63.78008713714053
19,-64.8838714007153
19,-65.90644192963923
19,-66.83772307719543
19,-67.66701418863337
19,-68.38333829511144
19,-68.97595289829303
19,-69.43501175425058
19,-69.75232278576357
19,-69.92209887349196
19,-69.94156538121237
19,-69.81129294701941
19,-69.53517563796429
19,-69.1200584709094
19,-68.57510083075258
19,-67.91101050196882
19,-67.1392840007011
19,-66.2715534267724
19,-65.31909074980864
19,-64.29247704248395
19,-63.20141621430586
19,-62.054660530083915
19,-60.86001412709368
19,-59.62438565302133
19,-58.353868088046355
19,-57.05383051088803
19,-55.729012040204616
19,-54.38361222615688
19,-53.02137494655554
19,-51.645664662088606
19,-50.259534983863006
19,-48.865790135701
19,-47.46704021924834
19,-46.06575133328636
19,-44.66429163434839
19,-43.264974405099444
19,-41.87009914685163
19,-40.48199164869077
19,-39.103043912039425
19,-37.73575472281912
19,-36.38277155289342
19,-35.04693432026104
19,-33.731321317188836
19,-32.43929729163341
19,-31.174563194799873
19,-29.94120643323021
19,-28.743749531262644
19,-27.587193872482207
19,-26.47705363234529
19,-25.419373192847395
19,-24.420719418522843
19,-23.48813852432644
19,-22.629066457927735
19,-21.85118254517207
19,-21.162199498482742
19,-20.56958946781174
19,-20.08025569509331
19,-19.700171468577764
19,-19.434020030128487
19,-19.284877345739083
19,-19.253980642777098
19,-19.34061729101911
19,-19.542151741788
19,-19.85418669435242
19,-20.2708341061327
19,-20.785057387754666
19,-21.38904101995762
19,-22.074547635900753
19,-22.83323259159823
19,-23.656898488338065
19,-24.53768377146667
19,-25.468188432146246
19,-26.441545348074605
19,-27.451448250080233
19,-28.492147501968525
19,-29.5584237149179
19,-30.64554741879146
19,-31.749231087758215
19,-32.86557805844739
19,-33.99103142008553
19,-35.122324824552216
19,-36.25643633632351
19,-37.390545865083276
19,-38.52199634430853
19,-39.648258585928026
19,-40.766899613866876
19,-41.87555422611565
19,-42.971899532801544
19,-44.05363225047931
19,-45.118448589509875
19,-46.16402664481772
19,-47.18801128571503
19,-48.18800163444658
19,-49.16154132264078
19,-50.10611181631552
19,-51.01912919866609
19,-51.897944888658586
19,-52.73985084263613
19,-53.54208982336832
19,-54.301871310249446
19,-55.016393548440355
19,-55.68287207555341
19,-56.298574807464554
19,-56.86086340274167
19,-57.367240163432626
19,-57.81539919218814
19,-58.20327995683565
19,-58.52912087962133
19,-58.791510151223314
19,-58.98943075451945
19,-59.12229674164581
19,-59.18997817944706
19,-59.192812854737184
19,-59.13160375000479
19,-59.007602353502975
19,-58.82247891883904
19,-58.57828170144405
19,-58.27738786291512
19,-57.9224490864287
19,-57.51633497875427
19,-57.0620770873201
19,-56.562815908200385
19,-56.0217526909926
19,-55.442107244000724
19,-54.82708237633101
19,-54.17983512893729
19,-53.50345456736532
19,-52.80094564084626
19,-52.075218445280235
19,-51.32908214660038
19,-50.56524280486852
19,-49.78630437021993
19,-48.994772181455005
19,-48.193058373428315
19,-47.38348867995123
19,-46.56831019740512
19,-45.749699746179004
19,-44.92977252961077
19,-44.110590842242466
19,-43.29417262062946
19,-42.48249966118077
19,-41.67752535132108
19,-40.88118177380993
19,-40.09538605048931
19,-39.32204579247742
19,-38.56306352028131
19,-37.820339911158825
19,-37.095775724121665
19,-36.391272247314255
19,-35.70873011045408
19,-35.05004630916256
19,-34.41710930103212
19,-33.81179205799705
19,-33.23594299836452
19,-32.691374776804565
19,-32.17985098257603
19,-31.703070884793863
19,-31.262652466322848
19,-30.86011410027671
19,-30.49685533823718
19,-30.174137388030996
19,-29.893063950603516
19,-29.65456314899149
19,-29.45937130710993
19,-29.308019314178747
19,-29.20082223780656
19,-29.13787272610186
19,-29.11903857311373
19,-29.143964624190467
19,-29.21207898429312
19,-29.32260328080155
19,-29.474566540691967
19,-29.66682208541447
19,-29.898066736395247
19,-30.166861565260888
19,-30.471653415872627
19,-30.810796464589796
19,-31.182573162548575
19,-31.58521400752237
19,-32.01691571209902
19,-32.475857458110596
19,-32.960215045671255
19,-33.46817285187245
19,-33.997933604795456
19,-34.5477260509184
19,-35.115810648011156
19,-35.70048345233802
19,-36.30007839063143
19,-36.91296811634697
19,-37.53756364897517
19,-38.172312987280506
19,-38.81569887459868
19,-39.46623587882787
19,-40.122466933053204
19,-40.78295946622672
19,-41.44630123779552
19,-42.11109597645196
19,-42.77595891158834
19,-43.43951227693324
19,-44.10038085926286
19,-44.75718766117903
19,-45.408549745487605
19,-46.05307432974904
19,-46.68935520273966
19,-47.315969539741474
19,-47.93147520022992
19,-48.5344085993563
19,-49.12328325289192
19,-49.696589103343214
19,-50.25279274178646
19,-50.79033864454655
19,-51.307651544883896
19,-51.80314005586944
19,-52.275201650237115
19,-52.72222908461447
19,-53.14261832791223
19,-53.53477801578843
19,-53.89714040468631
19,-54.22817374037158
19,-54.526395888744155
19,-54.79038900369176
19,-55.01881493188771
19,-55.210430983161984
19,-55.36410563305771
19,-55.47883367851452
19,-55.55375034381986
19,-55.588143837533835
19,-55.58146589461644
19,-55.533339902121185
19,-55.443566298764814
19,-55.31212505290353
19,-55.139175151869026
19,-54.925051168517435
19,-54.670257098165564
19,-54.375457771326865
19,-54.04146823736488
19,-53.66924157629725
19,-53.25985562851644
19,-52.81449913602859
19,-52.33445776716445
19,-51.82110045465947
19,-51.275866420489514
19,-50.70025319594054
19,-50.09580587786819
19,-49.464107796571696
19,-48.80677271090526
19,-48.12543859447116
19,-47.421763034258575
19,-46.69742023023952
19,-45.95409956066321
19,-45.193505662128416
19,-44.4173599645901
19,-43.62740361765934
19,-42.825401744194835
19,-42.01314895852223
19,-41.19247608792062
19,-40.36525803533769
19,-39.53342271689542
19,-38.69896099741124
19,-37.8639375287549
19,-37.03050236688423
19,-36.200903201099244
19,-35.37749797069804
19,-34.562767566845636
19,-33.75932821862724
19,-32.96994304036082
19,-32.197532072289896
19,-31.445179981648124
19,-30.716140412983584
19,-30.013835798258537
19,-29.341851280006548
19,-28.703921292941263
19,-28.103907331089992
19,-27.545765542681806
19,-27.033503093177504
19,-26.57112275780105
19,-26.162555971702027
19,-25.811585565334713
19,-25.521760583606167
19,-25.29630681149026
19,-25.138037734906987
19,-25.04927145095272
19,-25.031759310069482
19,-25.08663168471477
19,-25.21436517789808
19,-25.414773904048253
19,-25.687025412898617
19,-26.029679686963103
19,-26.440747744236837
19,-26.91776498442745
19,-27.45787368354386
19,-28.05790899053471
19,-28.714483315046323
19,-29.42406494323926
19,-30.183047876174882
19,-30.98781106564992
19,-31.834766283489365
19,-32.720394716115706
19,-33.641272993655726
19,-34.59408974927306
19,-35.575653992974445
19,-36.58289661957286
19,-37.61286629880493
19,-38.66272085780157
19,-39.7297150949271
19,-40.81118578334667
19,-41.904534448832045
19,-43.00720834901983
19,-44.11667994612665
19,-45.23042505448355
19,-46.34589975945186
19,-47.46051614619062
19,-48.57161684691856
19,-49.67644841674842
19,-50.77213358584277
19,-51.85564251695436
19,-52.92376333275017
19,-53.973072379209135
19,-54.999904975806956
19,-56.00032778360539
19,-56.97011441302916
19,-57.90472649398839
19,-58.79930312821231
19,-59.64866238609925
19,-60.44731920231748
19,-61.18952450266201
19,-61.869330424690794
19,-62.48068578086124
19,-63.01756414792109
19,-63.47412392888363
19,-63.84489543356428
19,-64.1249848562264
19,-64.31027986747459
19,-64.39763765775871
19,-64.38503504340704
19,-64.27166264302268
19,-64.05795122271245
19,-63.74552703703917
19,-63.337102415182976
19,-62.83631577799742
19,-62.24754006925807
19,-61.575679626017205
19,-60.82597325616591
19,-60.00381690549213
19,-59.11461414131354
19,-58.16365787674317
19,-57.1560429846351
19,-56.09660693503442
19,-54.98989424588003
19,-53.840140108137895
19,-52.65126873516275
19,-51.42690252684339
19,-50.17037883212519
19,-48.88477180734138
19,-47.572917527884435
19,-46.23744108398045
19,-44.88078487109544
19,-43.505237680822376
19,-42.112964525639626
19,-40.70603741063422
19,-39.28646751768639
19,-37.856239512737716
19,-36.41734894404285
19,-34.971843986923126
19,-33.52187312568895
19,-32.069740759489086
19,-30.61797318479405
19,-29.169397934779436
19,-27.727240015357935
19,-26.295239082875657
19,-24.87779189230529
19,-23.480124085703793
19,-22.10849404356119
19,-20.770428209720734
19,-19.474980748709026
19,-18.232998982422444
19,-17.05735821554296
19,-15.963104864792909
19,-14.967418061344105
19,-14.089276133287452
19,-13.348713196589385
19,-12.765596428911294
19,-12.357964778061913
19,-12.140135238450602
19,-12.120946507891675
19,-12.302578243642335
19,-12.680282971358189
19,-13.243111113911402
19,-13.975413295395917
19,-14.858711798297572
19,-15.873517101097923
19,-17.00079154957827
19,-18.22293743694604
19,-19.524330205264327
19,-20.891495688122195
19,-22.313050171295494
19,-23.779507020811717
19,-25.283025588178774
19,-26.81715050098659
19,-28.376567932901562
19,-29.956890899341918
19,-31.55447683297685
19,-33.16627595232571
19,-34.78970675523886
19,-36.42255426246721
19,-38.062886698213866
19,-39.70898669959208
19,-41.35929365695018
19,-43.01235427811066
19,-44.666778882719804
19,-46.32120124373027
19,-47.97423999288202
19,-49.624459692789614
19,-51.27032964512569
19,-52.91017834526458
19,-54.542141191135265
19,-56.16409858913353
19,-57.77360094052175
19,-59.3677761120785
19,-60.943213871752924
19,-62.495820427068736
19,-64.02063475996474
19,-65.51159725201141
19,-66.96126094425055
19,-68.36043836837692
19,-69.6977854826328
19,-70.95934455937322
19,-72.1281085544389
19,-73.18374021660625
19,-74.10268167015975
19,-74.85899564045118
19,-75.42629535141472
19,-75.7808870570931
19,-75.90566093918501
19,-75.79353290098094
19,-75.44898128181357
19,-74.88693477272233
19,-74.12956568866161
19,-73.2023957073742
19,-72.13099678464525
19,-70.93886702401397
19,-69.64642914592307
19,-68.27081474594019
19,-66.82608518196115
19,-65.32363785259723
19,-63.77265128916041
19,-62.18049764641514
19,-60.553095573764
19,-58.89519918453139
19,-57.210628820154874
19,-55.502452611114315
19,-53.77312801180986
19,-52.024611400132365
19,-50.258442387963605
19,-48.47580808097222
19,-46.677591297784474
19,-44.86440573705325
19,-43.03662024467487
19,-41.19437364435446
19,-39.337581011656255
19,-37.46593175550342
19,-35.578879384981555
19,-33.675622351376404
19,-31.755074832351056
19,-29.815825744946114
19,-27.85608361811421
19,-25.873604243834816
19,-23.865597340053604
19,-21.828608054539338
19,-19.758369644094586
19,-17.649626560564496
19,-15.495935857814018
19,-13.289476994329167
19,-11.020953082620366
19,-8.679789219221425
19,-6.255110774346953
19,-3.738593185796425
19,-1.1315322733133304
19,1.5392807800288735
19,4.189914209805585
19,6.62900190041465
19,8.516410542469892
19,9.424458216599964
19,9.077522297140137
19,7.578577699206003
19,5.319553916474509
19,2.703197232419496
19,-0.008113973778094214
19,-2.6856784688571773
19,-5.280966021096668
19,-7.783937573090688
19,-10.200271138663755
19,-12.540734581328035
19,-14.816715705600513
19,-17.03856216675664
19,-19.21512123752294
19,-21.353755478011863
19,-23.46052203791601
19,-25.540386849022404
19,-27.59742476237963
19,-29.634990436871245
19,-31.655858379497666
19,-33.6623354449726
19,-35.656350377909845
19,-37.63952483376871
19,-39.61322969255504
19,-41.57862977238068
19,-43.53671940466682
19,-45.48835079151736
19,-47.43425662807865
19,-49.375068125146356
19,-51.311329288296626
19,-53.24350808441555
19,-55.17200493230281
19,-57.09715877815313
19,-59.01925083363169
19,-60.938505840648894
19,-62.855090438857516
19,-64.76910777921897
19,-66.68058681967297
19,-68.58946350471999
19,-70.49554875302977
19,-72.39847373746925
19,-74.2975937640269
19,-76.19181176653638
19,-78.07923386939568
19,-79.95644141884505
19,-81.81678296060946
19,-83.64576828273319
19,-85.40606952319412
19,-86.97543020974382
19,-87.87666417460859
19,-87.31891113879585
19,-85.85377947758745
19,-84.12437026325223
19,-82.30640694308575
19,-80.44984057999069
19,-78.57297543440937
19,-76.68388392706753
19,-74.78659605092429
19,-72.88329329509995
19,-70.97521277178375
19,-69.06306405198033
19,-67.14723836132637
19,-65.22792049080532
19,-63.3051514432269
19,-61.3788644079012
19,-59.448905375226026
19,-57.515044331653556
19,-55.57698025327214
19,-53.634341651862094
19,-51.686683587255516
19,-49.733481537600326
19,-47.77412215685057
19,-45.807890658485825
19,-43.83395429071317
19,-41.85134106979657
19,-39.858912574891704
19,-37.85532913586954
19,-35.83900510250742
19,-33.808050986489825
19,-31.760197983584835
19,-29.69269851902956
19,-27.602193697437226
19,-25.484534384017365
19,-23.334536278429532
19,-21.145639410771654
19,-18.909426694754547
19,-16.614930564145702
19,-14.247614403853932
19,-11.787844388733435
19,-9.208546580846692
19,-6.471539796809419
19,-3.5217033342632242
19,-0.27768544145215857
19,3.382308633488832
19,7.638338556156833
19,12.729198635753185
19,18.814695272561536
19,25.234133274988256
19,28.86894674367452
19,26.327765456575282
19,20.092644623212315
19,13.810226129134698
19,8.508924788517504
19,4.098816127059861
19,0.33430944937761414
19,-2.979495517762048
19,-5.975588290830978
19,-8.742644675527231
19,-11.340455352235082
19,-13.810196277758656
19,-16.18088879693126
19,-18.473449816459343
19,-20.703267568167988
19,-22.88187303135804
19,-25.018048096117514
19,-27.118575839263674
19,-29.188758524956743
19,-31.23278163505304
19,-33.25397371589516
19,-35.25499430489176
19,-37.23797121393185
19,-39.20460141542661
19,-41.15622517987647
19,-43.09388003742157
19,-45.01833902031279
19,-46.9301361328069
19,-48.829580861894975
19,-50.716762622572666
19,-52.591545209558056
19,-54.45355049394423
19,-56.3021296564244
19,-58.13631905998134
19,-59.95477626770603
19,-61.75568946847688
19,-63.536650340308846
19,-65.2944756604253
19,-67.02495606921644
19,-68.72250044156642
19,-70.37963051519995
19,-71.98626301988187
19,-73.52869982336733
19,-74.98824689584427
19,-76.33944733526043
19,-77.54815403311923
19,-78.570281439803
19,-79.35319366176297
19,-79.84266377058992
19,-79.99673066128724
19,-79.80132171053307
19,-79.2765708872959
19,-78.46829438945235
19,-77.43191938580284
19,-76.2195658726
19,-74.87416153458511
19,-73.42868380420111
19,-71.90764510348777
19,-70.3290565724124
19,-68.70616010160225
19,-67.04876138845044
19,-65.3641986171793
19,-63.658030055424796
19,-61.9345190080905
19,-60.19697677212741
19,-58.44800706080768
19,-56.68968208140098
19,-54.92367098979299
19,-53.15133494547858
19,-51.37379859144568
19,-49.592004823234404
19,-47.806757723889355
19,-46.018757213123564
19,-44.22862808340421
19,-42.4369455420474
19,-40.644259063715204
19,-38.85111624023802
19,-37.05808837372287
19,-35.265799806712025
19,-33.47496344592486
19,-31.686425675663433
19,-29.901224959948177
19,-28.120670024607666
19,-26.346445753881405
19,-24.580758016836896
19,-22.826532718672627
19,-21.087689455871814
19,-19.369515787135505
19,-17.679172766283653
19,-16.02636219287012
19,-14.424172992908359
19,-12.890083661524498
19,-11.447007888391546
19,-10.124109010357515
19,-8.956878984948078
19,-7.985762204226274
19,-7.2526239896538085
19,-6.794927281872961
19,-6.63868476167567
19,-6.792537879993889
19,-7.245536384260491
19,-7.969702357540117
19,-8.92615010137549
19,-10.07214369578575
19,-11.366799281261645
19,-12.774455728423057
19,-14.265913148482655
19,-15.818261114665734
19,-17.414011878750568
19,-19.04002990023504
19,-20.6865200784821
19,-22.346179441968655
19,-24.01353071218662
19,-25.68441799206034
19,-27.35563309494217
19,-29.024641498378074
19,-30.68938183507433
19,-32.348118576165504
19,-33.99933267139803
19,-35.641638983382684
19,-37.27372241890047
19,-38.89428689290085
19,-40.50201285467942
19,-42.0955202271841
19,-43.67333439466378
19,-45.23385341742229
19,-46.77531503479025
19,-48.29576229081206
19,-49.79300683230263
19,-51.26458912558985
19,-52.70773506082334
19,-54.11930871082518
19,-55.495761446797765
19,-56.833078262994704
19,-58.12672312097533
19,-59.371586497452505
19,-60.561940208094924
19,-61.69140703658493
19,-62.75295565587256
19,-63.73893447916251
19,-64.64116072069459
19,-65.45108184792988
19,-66.16002400114392
19,-66.75953387830549
19,-67.24180573907682
19,-67.6001643280685
19,-67.8295517873812
19,-67.92694962039495
19,-67.89166422178094
19,-67.72542173116531
19,-67.43225261891854
19,-67.0181878840096
19,-66.49082294568859
19,-65.85882179266761
19,-65.13143055418942
19,-64.31805191957733
19,-63.42790863202457
19,-62.46980324794969
19,-61.451966564480415
19,-60.38197923846546
19,-59.2667487672011
19,-58.11252514480107
19,-56.924941348713105
19,-55.709068105123905
19,-54.469475432483456
19,-53.21029597083664
19,-51.9352870132138
19,-50.647889525618055
19,-49.35128337925584
19,-48.04843863003122
19,-46.74216305918046
19,-45.4351464059572
19,-44.13000183282587
19,-42.829305198433815
19,-41.53563270006791
19,-40.251597393321596
19,-38.97988500990679
19,-37.72328937059357
19,-36.48474752224003
19,-35.26737450328475
19,-34.074497345425065
19,-32.90968753322598
19,-31.77679065262465
19,-30.679951355283688
19,-29.623631055550323
19,-28.612614995071702
19,-27.652004533758547
19,-26.747189889960666
19,-25.903798260406496
19,-25.127612568997858
19,-24.424457321648667
19,-23.80005044084143
19,-23.25982362282154
19,-22.80871851472526
19,-22.4509712567022
19,-22.189902667672513
19,-22.027734308728924
19,-21.96545066122115
19,-22.00272406887156
19,-22.137912175881002
19,-22.36812858191833
19,-22.68937823223171
19,-23.096741637433002
19,-23.58458778167264
19,-24.14679499136747
19,-24.776961610501694
19,-25.468592944277052
19,-26.215256293058612
19,-27.010700909684196
19,-27.84894368788175
19,-28.724324065861875
19,-29.63153307030937
19,-30.565621879863897
19,-31.521995061931136
19,-32.49639301829551
19,-33.48486738691703
19,-34.48375234166696
19,-35.48963399779625
19,-36.499319511581916
19,-37.50980696818935
19,-38.51825677701901
19,-39.52196502081561
19,-40.51833901815654
19,-41.504875237333316
19,-42.47913962998198
19,-43.43875042036451
19,-44.38136338093896
19,-45.30465963806251
19,-46.20633607649024
19,-47.08409844178557
19,-47.93565727055456
19,-48.75872680427743
19,-49.55102705810411
19,-50.310289215797624
19,-51.03426450016856
19,-51.72073661946615
19,-52.3675378094777
19,-52.97256837545485
19,-53.53381948730768
19,-54.0493987994612
19,-54.51755826221915
19,-54.93672327880405
19,-55.30552216137567
19,-55.62281467408922
19,-55.8877183469648
19,-56.09963122414015
19,-56.25824979036908
19,-56.36358100622662
19,-56.41594766799784
19,-56.415986671093826
19,-56.3646401629214
19,-56.26313998195512
19,-56.11298615298496
19,-55.915920508249805
19,-55.67389670536152
19,-55.38904800438193
19,-55.06365415108685
19,-54.700108606171
19,-54.300887183862166
19,-53.8685189446079
19,-53.40555995103653
19,-52.91457026639136
19,-52.39809436668796
19,-51.858644962420364
19,-51.298690087592576
19,-50.720643213354535
19,-50.12685607780937
19,-49.519613887171026
19,-48.90113253136509
19,-48.27355746218875
19,-47.63896390074105
19,-46.99935806634024
19,-46.35667914963434
19,-45.712801784291344
19,-45.0695388030383
19,-44.4286440934713
19,-43.79181539640129
19,-43.16069691415814
19,-42.536881618338285
19,-41.921913166187615
19,-41.317287352518306
19,-40.7244530402328
19,-40.14481252768336
19,-39.579721325621094
19,-39.03048733091175
19,-38.49836939877781
19,-37.984575330327196
19,-37.49025930773523
19,-37.01651882551678
19,-36.56439118280435
19,-36.13484961794015
19,-35.728799182611866
19,-35.347072467424475
19,-34.99042530349478
19,-34.65953257451691
19,-34.35498427985048
19,-34.07728199084097
19,-33.826835839080964
19,-33.603962166292995
19,-33.408881950897374
19,-33.24172010627325
19,-33.10250572102918
19,-32.99117328307708
19,-32.90756489836245
19,-32.85143348319936
19,-32.82244687791447
19,-32.82019280047371
19,-32.844184533445166
19,-32.89386721717567
19,-32.96862460728083
19,-33.06778614591175
19,-33.19063419383361
19,-33.33641127376517
19,-33.50432718405019
19,-33.69356585471082
19,-33.903291834120886
19,-34.13265631305994
19,-34.38080261227829
19,-34.64687107958968
19,-34.93000336130048
19,-35.22934603046881
19,-35.544053570185426
19,-35.87329072361101
19,-36.21623423374061
19,-36.57207400472195
19,-36.94001372319518
19,-37.31927098267676
19,-37.70907695672745
19,-38.108675667819305
19,-38.51732289863841
19,-38.93428479142605
19,-39.3588361790264
19,-39.79025868884937
19,-40.22783865823653
19,-40.67086489680341
19,-41.11862632854863
19,-41.57040954383458
19,-42.02549628902799
19,-42.48316091960568
19,-42.942667841067276
19,-43.40326896104061
19,-43.864201175577094
19,-44.32468391291549
19,-44.783916758838416
19,-45.2410771893368
19,-45.69531843840655
19,-46.14576753163067
19,-46.591523519527044
19,-47.03165594847425
19,-47.46520361119685
19,-47.891173623225924
19,-48.308540876141585
19,-48.71624792256944
19,-49.113205351533374
19,-49.49829271543787
19,-49.87036007127956
19,-50.22823019816576
19,-50.57070155037717
19,-50.896551999452214
19,-51.20454340967678
19,-51.49342707847025
19,-51.7619500561922
19,-52.00886233868536
19,-52.23292490076497
19,-52.432918510005514
19,-52.60765322894264
19,-52.755978480727954
19,-52.87679352077487
19,-52.969058126302514
19,-53.031803289492274
19,-53.064141680247445
19,-53.0652776334563
19,-53.034516414866225
19,-52.97127253032013
19,-52.875076865595744
19,-52.74558247779908
19,-52.58256890295646
19,-52.385944895655165
19,-52.15574957263854
19,-51.892151989683136
19,-51.59544923663728
19,-51.26606318597367
19,-50.9045360729995
19,-50.51152511906668
19,-50.087796431635
19,-49.6342184267216
19,-49.151755020586435
19,-48.641458829705826
19,-48.10446460288372
19,-47.54198308845927
19,-46.95529551507375
19,-46.34574883801025
19,-45.71475187635859
19,-45.06377244025546
19,-44.39433552305672
19,-43.70802261094148
19,-43.00647214205139
19,-42.29138112850122
19,-41.564507936819616
19,-40.82767620450464
19,-40.082779851148324
19,-39.331789120494875
19,-38.57675756295975
19,-37.81982983465391
19,-37.06325014652344
19,-36.30937114377992
19,-35.560662929062936
19,-34.81972186116802
19,-34.08927866368152
19,-33.372205265108384
19,-32.67151966645126
19,-31.99038800001785
19,-31.332122814116875
19,-30.700176507919053
19,-30.098128770476528
19,-29.529666874897853
19,-28.99855777479048
19,-28.508611178182687
19,-28.063633162305724
19,-27.667370456227342
19,-27.323446250056772
19,-27.03528925021448
19,-26.806058613434168
19,-26.638568244996616
19,-26.535214602037986
19,-26.497912461706772
19,-26.52804298635801
19,-26.626417793881345
19,-26.793261653071745
19,-27.02821499106157
19,-27.33035581046932
19,-27.69823908807152
19,-28.129950470097913
19,-28.62317024087152
19,-29.175243188788052
19,-29.783250108280136
19,-30.444077171033324
19,-31.15448014621383
19,-31.911141310646613
19,-32.710717744648235
19,-33.54988046839064
19,-34.42534448465423
19,-35.33389023749886
19,-36.27237727904195
19,-37.237751080618
19,-38.22704395977075
19,-39.23737105201669
19,-40.26592216387056
19,-41.309950224342714
19,-42.36675692353014
19,-43.43367600155758
19,-44.50805453754147
19,-45.587232492184
19,-46.66852068309798
19,-47.74917732241219
19,-48.826383225235624
19,-49.89721580984075
19,-50.9586220623085
19,-52.00739073775262
19,-53.040124227980115
19,-54.053210752914616
19,-55.04279784289769
19,-56.00476848126271
19,-56.93472177448588
19,-57.827960600502166
19,-58.67948932004393
19,-59.484025250393636
19,-60.23602807543633
19,-60.929751521931536
19,-61.55932123721882
19,-62.11884160098597
19,-62.60253197629611
19,-63.00488957976313
19,-63.320871923861276
19,-63.546087221029524
19,-63.676977174717614
19,-63.71097435742842
19,-63.64661689610454
19,-63.48360690305267
19,-63.22280559633461
19,-62.86616607353691
19,-62.41661246442589
19,-61.87788001474793
19,-61.254333511419745
19,-60.55078121067723
19,-59.77229872013866
19,-58.92407318009848
19,-58.01127367290661
19,-57.03894987958
19,-56.01195804349202
19,-54.93491140039399
19,-53.812151274637515
19,-52.64773479865345
19,-51.4454354437585
19,-50.20875304671651
19,-48.940930623660726
19,-47.64497588047711
19,-46.32368590057899
19,-44.979673992944235
19,-43.61539811212288
19,-42.23319062651022
19,-40.83528952695334
